# Kepler Asteroseismic Data
# KIC number: 8430105
# Season:     Q7
# TRF:        0
# Version:    6
# Time is in truncated barycentric julian date
# Time (days), Raw Flux, Raw Flux error, Corrected Flux, Corrected Flux error
#-----------------------------------------------------------
    55463.1751453 9.74711250e+05 2.52981777e+01           -Inf           -Inf
    55463.1955784 9.74611000e+05 2.52963676e+01 9.77015500e+05 2.53983974e+01
    55463.2160114 9.74914062e+05 2.53008175e+01 9.77329250e+05 2.54031773e+01
    55463.2364446 9.75055375e+05 2.53028336e+01 9.77484000e+05 2.54017239e+01
    55463.2568775 9.74879875e+05 2.53004436e+01 9.77335938e+05 2.53954010e+01
    55463.2773105 9.74601625e+05 2.52966499e+01 9.77066500e+05 2.54053364e+01
    55463.2977436 9.74479688e+05 2.52950993e+01 9.76955562e+05 2.53976212e+01
    55463.3181765 9.74294500e+05 2.52930737e+01 9.76764375e+05 2.53904972e+01
    55463.3386096 9.74138750e+05 2.52911434e+01 9.76622500e+05 2.53940372e+01
    55463.3590427 9.74176312e+05 2.52915936e+01 9.76666938e+05 2.53960018e+01
    55463.3794756 9.74174875e+05 2.52916145e+01 9.76660875e+05 2.53946590e+01
    55463.3999086 9.74139562e+05 2.52915611e+01 9.76641812e+05 2.53948040e+01
    55463.4203418           -Inf           -Inf           -Inf           -Inf
    55463.4407748 9.74229000e+05 2.52913723e+01 9.76745688e+05 2.53911610e+01
    55463.4612077 9.74239875e+05 2.52915668e+01 9.76750812e+05 2.53998699e+01
    55463.4816408 9.74266312e+05 2.52917995e+01 9.76787250e+05 2.53910065e+01
    55463.5020739 9.74161375e+05 2.52910500e+01 9.76680875e+05 2.53934345e+01
    55463.5225068 9.74084875e+05 2.52896576e+01 9.76606750e+05 2.54009380e+01
    55463.5429399 9.73991312e+05 2.52885742e+01 9.76521000e+05 2.53909645e+01
    55463.5633728 9.73822000e+05 2.52865429e+01 9.76344750e+05 2.53984451e+01
    55463.5838059 9.73884125e+05 2.52872410e+01 9.76405625e+05 2.53962421e+01
    55463.6042390 9.74023062e+05 2.52889175e+01 9.76546000e+05 2.53966141e+01
    55463.6246719 9.73986125e+05 2.52884464e+01 9.76527375e+05 2.53942490e+01
    55463.6451050 9.73922562e+05 2.52876949e+01 9.76449188e+05 2.53999538e+01
    55463.6655380 9.73897438e+05 2.52874279e+01 9.76426812e+05 2.53954506e+01
    55463.6859709 9.73676000e+05 2.52846947e+01 9.76215750e+05 2.53943386e+01
    55463.7064041 9.73531062e+05 2.52830067e+01 9.76059312e+05 2.53973999e+01
    55463.7268371 9.73457375e+05 2.52821655e+01 9.76007750e+05 2.53947544e+01
    55463.7472700 9.73372500e+05 2.52811432e+01 9.75911688e+05 2.54000969e+01
    55463.7677031 9.73428875e+05 2.52818260e+01 9.75986250e+05 2.53892517e+01
    55463.7881361 9.73437750e+05 2.52819767e+01 9.75983000e+05 2.53913994e+01
    55463.8085691 9.73446438e+05 2.52820148e+01 9.75994875e+05 2.53934078e+01
    55463.8290022 9.73384375e+05 2.52812233e+01 9.75932000e+05 2.53980579e+01
    55463.8494352 9.73360062e+05 2.52808990e+01 9.75918000e+05 2.53890572e+01
