# Kepler Asteroseismic Data
# KIC number: 8430105
# Season:     Q1
# TRF:        0
# Version:    8
# Time is in truncated barycentric julian date
# Time (days), Raw Flux, Raw Flux error, Corrected Flux, Corrected Flux error
#-----------------------------------------------------------
    54964.5122872 9.49530062e+05 2.47636681e+01 9.63591125e+05 2.50827618e+01
    54964.5327217 9.49776688e+05 2.47662563e+01 9.63822250e+05 2.50965385e+01
    54964.5531561 9.49781625e+05 2.47666740e+01 9.63830938e+05 2.50973091e+01
    54964.5735904 9.49735125e+05 2.47659817e+01 9.63784750e+05 2.50831566e+01
    54964.5940248 9.49651375e+05 2.47645588e+01 9.63706500e+05 2.50890427e+01
    54964.6144593 9.49796000e+05 2.47663898e+01 9.63850625e+05 2.51029968e+01
    54964.6348937 9.49837000e+05 2.47668819e+01 9.63888125e+05 2.51076298e+01
    54964.6553281 9.49917438e+05 2.47678585e+01 9.63978000e+05 2.51044559e+01
    54964.6757626 9.49924688e+05 2.47678776e+01 9.63978188e+05 2.51124363e+01
    54964.6961970 9.49844312e+05 2.47668610e+01 9.63895750e+05 2.51053619e+01
    54964.7166313 9.49765438e+05 2.47658520e+01 9.63818312e+05 2.50696602e+01
    54964.7370658 9.49653812e+05 2.47644672e+01 9.63708125e+05 2.50880547e+01
    54964.7575003 9.49481125e+05 2.47623863e+01 9.63524000e+05 2.51081562e+01
    54964.7779346 9.49482000e+05 2.47623062e+01 9.63522438e+05 2.50980453e+01
    54964.7983690 9.49444750e+05 2.47618904e+01 9.63491562e+05 2.50824814e+01
    54964.8188035 9.49547250e+05 2.47630672e+01 9.63592938e+05 2.50903587e+01
    54964.8392378 9.49866312e+05 2.47669544e+01 9.63908812e+05 2.51168499e+01
    54964.8596723 9.50037500e+05 2.47691803e+01 9.64085438e+05 2.50962257e+01
    54964.8801067 9.50093562e+05 2.47697964e+01 9.64145375e+05 2.51034031e+01
    54964.9005411 9.50058375e+05 2.47693348e+01 9.64104125e+05 2.51181908e+01
    54964.9209755 9.49959625e+05 2.47681522e+01 9.63999625e+05 2.51147518e+01
    54964.9414099 9.50018062e+05 2.47687626e+01 9.64069250e+05 2.51063633e+01
    54964.9618443 9.50126250e+05 2.47702579e+01 9.64173000e+05 2.51245441e+01
    54964.9822788 9.50336938e+05 2.47726841e+01 9.64384562e+05 2.51311035e+01
    54965.0027132 9.50431875e+05 2.47739735e+01 9.64484000e+05 2.51249561e+01
    54965.0231475 9.50446062e+05 2.47741642e+01 9.64497250e+05 2.51304016e+01
    54965.0435820 9.50365375e+05 2.47731323e+01 9.64420438e+05 2.51134739e+01
    54965.0640164 9.50387312e+05 2.47733326e+01 9.64438562e+05 2.51230431e+01
    54965.0844507 9.50596875e+05 2.47759361e+01 9.64651062e+05 2.51177368e+01
    54965.1048852 9.50763625e+05 2.47779942e+01 9.64825812e+05 2.51190147e+01
    54965.1253197 9.51065938e+05 2.47816544e+01 9.65122312e+05 2.51346664e+01
    54965.1457540 9.51145188e+05 2.47826748e+01 9.65207062e+05 2.51381664e+01
    54965.1661884 9.51365750e+05 2.47853069e+01 9.65437562e+05 2.51201077e+01
    54965.1866229 9.51184438e+05 2.47831516e+01 9.65252625e+05 2.51142254e+01
    54965.2070573 9.51097125e+05 2.47820110e+01 9.65152562e+05 2.51372776e+01
    54965.2274917 9.51195875e+05 2.47832489e+01 9.65261438e+05 2.51179886e+01
    54965.2479261 9.51203500e+05 2.47834702e+01 9.65271000e+05 2.51261406e+01
    54965.2683606 9.51287188e+05 2.47843018e+01 9.65348688e+05 2.51150951e+01
    54965.2887949 9.51402188e+05 2.47857361e+01 9.65470000e+05 2.51389732e+01
    54965.3092293 9.51523812e+05 2.47871304e+01 9.65588812e+05 2.51432400e+01
