# Kepler Asteroseismic Data
# KIC number: 8430105
# Season:     Q13
# TRF:        0
# Version:    4
# Time is in truncated barycentric julian date
# Time (days), Raw Flux, Raw Flux error, Corrected Flux, Corrected Flux error
#-----------------------------------------------------------
    56015.7368165 9.25288438e+05 2.45416851e+01           -Inf           -Inf
    56015.7572507 9.25436375e+05 2.45416985e+01 9.32357562e+05 2.47380238e+01
    56015.7776847 9.25479750e+05 2.45426426e+01 9.32419125e+05 2.47505074e+01
    56015.7981190 9.25522125e+05 2.45440311e+01 9.32459125e+05 2.47649364e+01
    56015.8185532 9.25483062e+05 2.45433826e+01 9.32431125e+05 2.47433739e+01
    56015.8389874 9.25381625e+05 2.45425797e+01 9.32328250e+05 2.47584515e+01
    56015.8594215 9.25451000e+05 2.45429382e+01 9.32400812e+05 2.47508774e+01
    56015.8798557 9.25423312e+05 2.45425434e+01 9.32371625e+05 2.47604332e+01
    56015.9002899 9.25356000e+05 2.45405865e+01 9.32310812e+05 2.47641220e+01
    56015.9207240 9.25311688e+05 2.45394955e+01 9.32275438e+05 2.47672386e+01
    56015.9411582 9.25426688e+05 2.45406780e+01 9.32381375e+05 2.47558632e+01
    56015.9615924 9.25587562e+05 2.45424976e+01 9.32556000e+05 2.47609749e+01
    56015.9820265 9.25668000e+05 2.45434227e+01 9.32636062e+05 2.47639961e+01
    56016.0024607 9.25667188e+05 2.45440636e+01 9.32633375e+05 2.47542896e+01
    56016.0228949 9.25639562e+05 2.45435333e+01 9.32617500e+05 2.47745705e+01
    56016.0433290 9.25641125e+05 2.45436478e+01 9.32614625e+05 2.47633228e+01
    56016.0637633 9.25766250e+05 2.45468235e+01 9.32752750e+05 2.47778091e+01
    56016.0841975 9.25865375e+05 2.45479794e+01 9.32843188e+05 2.47827492e+01
    56016.1046315 9.25779250e+05 2.45469131e+01 9.32741062e+05 2.47649632e+01
    56016.1250658 9.25514312e+05 2.45435276e+01 9.32473250e+05 2.47702160e+01
    56016.1455000 9.25371875e+05 2.45415363e+01 9.32331750e+05 2.47645988e+01
    56016.1659340 9.25406125e+05 2.45419235e+01 9.32386562e+05 2.47681522e+01
    56016.1863683 9.25401562e+05 2.45413342e+01 9.32396812e+05 2.47733116e+01
    56016.2068025 9.25397625e+05 2.45419044e+01 9.32397688e+05 2.47789516e+01
    56016.2272368 9.25193438e+05 2.45391960e+01 9.32198188e+05 2.47651558e+01
    56016.2476708 9.24954375e+05 2.45356693e+01 9.31947750e+05 2.47589149e+01
    56016.2681050 9.24834625e+05 2.45331593e+01 9.31818062e+05 2.47666473e+01
    56016.2885393 9.24849812e+05 2.45339870e+01 9.31815875e+05 2.47715721e+01
    56016.3089733 9.24956062e+05 2.45361919e+01 9.31928250e+05 2.47550545e+01
    56016.3294075 9.25020438e+05 2.45370369e+01 9.31984000e+05 2.47700863e+01
    56016.3498418 9.24978500e+05 2.45365181e+01 9.31947750e+05 2.47705402e+01
    56016.3702759 9.25076688e+05 2.45377464e+01 9.32040312e+05 2.47654533e+01
    56016.3907101 9.25312688e+05 2.45405331e+01 9.32274812e+05 2.47832108e+01
    56016.4111443 9.25328812e+05 2.45407219e+01 9.32298000e+05 2.47747326e+01
    56016.4315784 9.25419188e+05 2.45417862e+01 9.32395312e+05 2.47679291e+01
    56016.4520127 9.25691375e+05 2.45453224e+01 9.32657875e+05 2.47899685e+01
    56016.4724468 9.25637438e+05 2.45445213e+01 9.32610438e+05 2.47817001e+01
    56016.4928810 9.25404938e+05 2.45399570e+01 9.32363000e+05 2.47768440e+01
    56016.5133152 9.25395000e+05 2.45404663e+01 9.32360125e+05 2.47800579e+01
    56016.5337493 9.25293438e+05 2.45385857e+01 9.32259250e+05 2.47788486e+01
    56016.5541835 9.25133875e+05 2.45363102e+01 9.32095812e+05 2.47682056e+01
    56016.5746177 9.25250688e+05 2.45386448e+01 9.32212125e+05 2.47821369e+01
    56016.5950519 9.25346250e+05 2.45397396e+01 9.32313500e+05 2.47743931e+01
